timestamp,value,true_variance
0,1.6243453636632417,1.0
1,0.5252853409141937,1.0
2,-0.16047201362352015,1.0
3,-1.1852990316926346,1.0
4,0.03569830713983435,1.0
5,-2.276549881882399,1.0
6,0.15122684689880095,1.0
7,-0.6553481080659421,1.0
8,-0.1397045795890609,1.0
9,-0.3471635811897527,1.0
10,1.2190934302121472,1.0
11,-1.206775308349151,1.0
12,-1.1671599198579132,1.0
13,-1.2010662985689549,1.0
14,0.29302303333716906,1.0
15,-0.8947751439780125,1.0
16,-0.7987708083350444,1.0
17,-1.4369979837559028,1.0
18,-0.963684841913539,1.0
19,-0.09176417562365502,1.0
20,-1.1648541001494797,1.0
21,0.3293258397349784,1.0
22,1.1321188084072804,1.0
23,1.2949775047869645,1.0
24,1.807340202615287,1.0
25,0.5814102826563677,1.0
26,0.2840969723408092,1.0
27,-0.7369015536205024,1.0
28,-0.7837191671603675,1.0
29,-0.018247950274071223,1.0
30,-0.704434316917159,1.0
31,-0.8898575486979886,1.0
32,-1.3100729842081913,1.0
33,-1.7622567304444534,1.0
34,-1.9048258421479365,1.0
35,-1.3460426884224568,1.0
36,-2.0595402305309976,1.0
37,-1.207262463554606,1.0
38,0.8147184526216463,1.0
39,1.312347077412488,1.0
40,0.7268074018271264,1.0
41,-0.37886378280584776,1.0
42,-1.0123629417149311,1.0
43,0.9838005418272948,1.0
44,0.7394681340551352,1.0
45,-0.11936795273075873,1.0
46,0.10735791775593492,1.0
47,2.1754056789079965,1.0
48,1.6429429277172265,1.0
49,1.7672631591094778,1.0
50,1.537254531332462,1.0
51,0.7238283254392046,1.0
52,-0.6358383702146969,1.0
53,-0.7944295815631652,1.0
54,-0.7649949404689937,1.0
55,0.05112673285390201,1.0
56,0.8747721268722364,1.0
57,1.5434425701141228,1.0
58,1.3659971243341444,1.0
59,1.841339151304629,1.0
60,0.5345394649165875,1.0
61,1.6270457806748992,1.0
62,1.6518618668904381,1.0
63,0.858210471720591,1.0
64,1.0892654767419105,1.0
65,0.6869141206982816,1.0
66,1.612469271940224,1.0
67,2.6485453067803553,1.0
68,4.03955712127941,1.0
69,1.431193649407449,1.0
70,-0.4422782508443752,1.0
71,-0.8140606385375139,1.0
72,-0.40980537752842916,1.0
73,0.5893051568463246,1.0
74,0.7281485570340325,1.0
75,-1.5124972259001803,1.0
76,-1.364952070758498,1.0
77,-0.12749180692370232,1.0
78,0.1408504705177918,1.0
79,0.860606509674479,1.0
80,0.380096414161776,1.0
81,0.06530942098324569,1.0
82,0.23227798567655628,1.0
83,0.5726462371818457,1.0
84,0.5991520861540617,1.0
85,0.538415106115302,1.0
86,-0.2937717120083192,1.0
87,0.171923587915096,1.0
88,0.2421677825320041,1.0
89,1.2990013556843225,1.0
90,2.1082188288805326,1.0
91,1.6609095977003165,1.0
92,0.7873517683001073,1.0
93,-0.08758416964414728,1.0
94,0.3621854353132098,1.0
95,0.33086987306780624,1.0
96,-0.11224476442361125,1.0
97,-0.034974478262280936,1.0
98,-0.6444829787317259,1.0
99,0.24689394896001082,1.0
100,-0.27430280051399064,1.0
101,1.0324957444457055,1.0
102,1.1262386629027938,1.0
103,1.3819455872690227,1.0
104,-0.12754993465272602,1.0
105,0.0800974788017599,1.0
106,0.7966246862575067,1.0
107,-0.39606332142767997,1.0
108,-0.5434628310029981,1.0
109,-0.34780943500874006,1.0
110,-1.6165839247528737,1.0
111,-0.8164493552847198,1.0
112,0.27464609888572955,1.0
113,-0.6672636716119756,1.0
114,-0.11653859146427553,1.0
115,-1.3938604252624247,1.0
116,-1.0143978069497483,1.0
117,-2.3258508195681187,1.0
118,-0.506677865462019,1.0
119,0.054226032113414535,1.0
120,0.013341266603611818,1.0
121,-0.7658227325466314,1.0
122,0.7376800173761348,1.0
123,2.483477761418029,1.0
124,-0.11954743145413205,1.0
125,1.152480828434928,1.0
126,2.4343873330533556,1.0
127,2.0420828297118248,1.0
128,0.23018994846309115,1.0
129,1.0244782814681854,1.0
130,0.5362144949495793,1.0
131,-0.2285704813285518,1.0
132,-1.390057472596948,1.0
133,-0.42250273484164813,1.0
134,0.497054951530194,1.0
135,-0.2755922636086558,1.0
136,0.3276617525473118,1.0
137,-0.9149781628400244,1.0
138,0.16137631788332762,1.0
139,0.15953072094247486,1.0
140,-0.07489826724761638,1.0
141,-0.15417465960247667,1.0
142,0.7609638952841342,1.0
143,1.283086366563902,1.0
144,1.4276257809474406,1.0
145,1.1370392566605945,1.0
146,0.873748607575122,1.0
147,1.2300042873011097,1.0
148,1.0934975602895147,1.0
149,1.4479996990671453,1.0
150,0.7034830158289417,1.0
151,-1.9423996530268797,1.0
152,-0.32085515525940167,1.0
153,1.9623810382926765,1.0
154,1.8150311703734556,1.0
155,1.170366585977919,1.0
156,0.6828118662885103,1.0
157,0.3589141186271473,1.0
158,0.26864929133900767,1.0
159,-0.933964224809583,1.0
160,-1.1708694152869359,1.0
161,-1.816635418351118,1.0
162,-1.022845631458012,1.0
163,-1.0126330943914712,1.0
164,-0.21363184209606934,1.0
165,-0.32424544920974946,1.0
166,0.7593633733744175,1.0
167,0.745088262697534,1.0
168,2.7122615128580074,1.0
169,0.002222136109512496,1.0
170,-0.6453611929782492,1.0
171,0.44973405656393656,1.0
172,2.8431395464011535,1.0
173,1.7415629047653474,1.0
174,1.2627630265141323,1.0
175,0.6576198760462874,1.0
176,1.791791025819993,1.0
177,0.9669458545979761,1.0
178,1.3569319380966878,1.0
179,0.6300507577690102,1.0
180,-0.8315232248076871,1.0
181,-0.2685185369019488,1.0
182,0.3152218376039619,1.0
183,1.513881168855035,1.0
184,0.9492697917812083,1.0
185,0.047126790534484875,1.0
186,0.5957498499931657,1.0
187,0.6577619872329482,1.0
188,0.7410984681857027,1.0
189,0.4456562239827141,1.0
190,1.4722979267816694,1.0
191,1.4001012651228923,1.0
192,2.884729593927006,1.0
193,3.1303674143094087,1.0
194,2.850306986116796,1.0
195,0.36777654966549966,1.0
196,0.8597628650614788,1.0
197,1.0221162091900946,1.0
198,1.526433019236622,1.0
199,2.112945208172894,1.0
200,1.0781834539320991,1.0
201,1.578734036202877,1.0
202,0.542808394322924,1.0
203,2.334843951035081,1.0
204,0.3024390992073085,1.0
205,-1.5489811909536675,1.0
206,-2.735008099491667,1.0
207,-2.805061253807215,1.0
208,-3.0826582762247785,1.0
209,-0.2017818896537027,1.0
210,-0.4677468208357761,1.0
211,-1.6700985639624792,1.0
212,-0.05468601799394346,1.0
213,-0.6248041514173529,1.0
214,-1.6742162825335445,1.0
215,-0.2961124701241815,1.0
216,0.4160834474911057,1.0
217,-0.14369826971145372,1.0
218,1.306951211443211,1.0
219,1.0439674277209732,1.0
220,2.3477267982619816,1.0
221,2.146149640783291,1.0
222,3.061110289168163,1.0
223,2.252179898843142,1.0
224,0.3567815322111667,1.0
225,2.699115721609214,1.0
226,1.343606837143882,1.0
227,0.7416869231118207,1.0
228,-0.18121765874298024,1.0
229,-0.3302468100846446,1.0
230,0.011496674022543368,1.0
231,0.2098778506897844,1.0
232,0.807934783081542,1.0
233,2.3577125571326465,1.0
234,1.5299342182043452,1.0
235,-0.16216678270338503,1.0
236,-1.2958348744020032,1.0
237,-1.5728389302805286,1.0
238,-2.775183058815302,1.0
239,-1.1175983167317254,1.0
240,-1.2805323853432857,1.0
241,-1.2073576480431507,1.0
242,-0.8470418364682091,1.0
243,-1.9895497101231783,1.0
244,-2.2540011578622665,1.0
245,-0.9030892848156142,1.0
246,-0.013623368584636752,1.0
247,-0.4527082887098835,1.0
248,1.493639112028538,1.0
249,-0.260179544137761,1.0
250,-0.5271128910514121,1.0
251,-0.5998187668714579,1.0
252,-3.2129581369565607,1.0
253,-0.31154188225351254,1.0
254,0.1482526969625995,1.0
255,-0.9408124940339719,1.0
256,1.392604697033664,1.0
257,1.5604852880959472,1.0
258,1.5218658416891275,1.0
259,0.45830769098234303,1.0
260,0.42703810772285794,1.0
261,-1.2267536408233572,1.0
262,-0.0637014541515053,1.0
263,-0.41902933674927434,1.0
264,-0.15927233916986888,1.0
265,1.0905642247807976,1.0
266,1.0481430681956163,1.0
267,0.9961675932002,1.0
268,0.9738166200623236,1.0
269,-0.051599969851686356,1.0
270,0.7998847405380883,1.0
271,2.1032784291811453,1.0
272,2.2311005605247325,1.0
273,2.4466792068321963,1.0
274,0.8353939258643491,1.0
275,-0.28301147476788124,1.0
276,-1.6389840566293568,1.0
277,0.08496423118788643,1.0
278,-0.19470490577584781,1.0
279,1.2635505084378924,1.0
280,0.102573673219724,1.0
281,-0.36570741157477415,1.0
282,-0.1605701009110842,1.0
283,0.8090509980217525,1.0
284,0.6270858944147335,1.0
285,0.6500848810980302,1.0
286,0.4715869840742367,1.0
287,0.5072986091279261,1.0
288,-0.7613609914951962,1.0
289,-0.45202559307335866,1.0
290,-0.5029969086628173,1.0
291,-0.4089223169498194,1.0
292,0.20609093407177526,1.0
293,-0.5364144871586431,1.0
294,-0.45999816841568,1.0
295,-0.6193606006644796,1.0
296,-0.016250415490273173,1.0
297,0.7733953601723983,1.0
298,-0.41404851025301037,1.0
299,0.2960764739255084,1.0
300,2.2730368519666904,1.0
301,0.11996887054405825,1.0
302,-0.7461936859342732,1.0
303,-1.402913179998162,1.0
304,-1.2611369475420036,1.0
305,0.7400532226745986,1.0
306,0.5313899322193957,1.0
307,-0.32272064273364937,1.0
308,0.3958990543920179,1.0
309,-0.32267519299643493,1.0
310,0.8975395269244308,1.0
311,0.9335447090911123,1.0
312,2.0422606927340468,1.0
313,0.7682382417608139,1.0
314,3.5686238816046,1.0
315,3.322621342156677,1.0
316,2.980415092096374,1.0
317,2.0351021168597976,1.0
318,0.6989743626674307,1.0
319,-0.37848662375638886,1.0
320,-0.40091796273006153,1.0
321,-1.0779123594041726,1.0
322,-0.4718629393345005,1.0
323,-1.1564014893814705,1.0
324,-0.18839834172802084,1.0
325,0.8242428649150819,1.0
326,-0.12887050196172656,1.0
327,1.102476716381485,1.0
328,0.5337917657148568,1.0
329,1.5289421220886248,1.0
330,1.5084258327532747,1.0
331,2.178226404584384,1.0
332,0.5277386876793864,1.0
333,0.26262309459634536,1.0
334,1.635265426808377,1.0
335,0.526648951084285,1.0
336,-1.6685469599217955,1.0
337,-3.1105720534217123,1.0
338,-4.68384109007126,1.0
339,-5.392852684966708,1.0
340,-4.186636042665178,1.0
341,-1.6521171470239027,1.0
342,-1.5987112824299046,1.0
343,-0.7955705440995011,1.0
344,-0.6668908710332575,1.0
345,-0.45827466428725555,1.0
346,-0.4889911047457949,1.0
347,-0.5164741176300471,1.0
348,0.09963221763598451,1.0
349,-1.1062401190961262,1.0
350,0.23575909396743622,1.0
351,1.0850492990249685,1.0
352,0.5644771684415767,1.0
353,1.2005274421412853,1.0
354,0.13902478324172274,1.0
355,-0.4399056756061325,1.0
356,-0.15167012265420943,1.0
357,-0.2963901109428081,1.0
358,-0.6562111103315884,1.0
359,-1.131795816018708,1.0
360,-1.349751792999139,1.0
361,-0.005657510902909446,1.0
362,-1.9472836633003894,1.0
363,-1.0106041999409394,1.0
364,-0.9438598917716443,1.0
365,0.06711157575949789,1.0
366,0.5620517166710142,1.0
367,-2.389098265983213,1.0
368,-1.0877221757108229,1.0
369,-0.43713127954915487,1.0
370,-0.28412905905785596,1.0
371,-0.6675641576183905,1.0
372,0.385986311622749,1.0
373,-0.14283889157510793,1.0
374,1.734730402547111,1.0
375,1.7786941372772915,1.0
376,3.3829139635335865,1.0
377,1.5825057775532747,1.0
378,-0.6481715959455596,1.0
379,0.2610694803239237,1.0
380,1.0354526979520329,1.0
381,0.7601769856211803,1.0
382,-1.006669355809817,1.0
383,-1.1525637337829904,1.0
384,-0.1888090797277585,1.0
385,-0.3163426814631763,1.0
386,-0.33742506249661963,1.0
387,-0.4116565124093863,1.0
388,-1.2220742143130718,1.0
389,-1.3884722761027495,1.0
390,-2.3984860137924566,1.0
391,0.08901973865630697,1.0
392,-0.41305905807856724,1.0
393,0.18846884116256024,1.0
394,-0.8899577558275171,1.0
395,0.1715578105218204,1.0
396,-1.7530705102700272,1.0
397,-0.30653423913406286,1.0
398,-0.2499418922725549,1.0
399,1.9356457290099214,1.0
400,0.04841793746292633,1.0
401,0.11027303638364044,1.0
402,0.44442293935241306,1.0
403,1.5439952499229261,1.0
404,0.6579397135552729,1.0
405,0.5470222060129785,1.0
406,-1.7595511848682834,1.0
407,-2.061854693430506,1.0
408,-0.9916823348461128,1.0
409,0.4099966919109347,1.0
410,0.0052614152720414364,1.0
411,2.0600385138887227,1.0
412,3.202276186171199,1.0
413,2.180940838545029,1.0
414,-0.8868444141922673,1.0
415,-2.3983574657405744,1.0
416,-2.456709052645815,1.0
417,-0.6038552289279018,1.0
418,-0.11242637246576392,1.0
419,-2.172946276948847,1.0
420,-1.7498282227343551,1.0
421,0.38848161864906694,1.0
422,-0.10286755424830585,1.0
423,-0.8219769052494803,1.0
424,1.4792402688434796,1.0
425,1.0888777249887838,1.0
426,0.2830573087060687,1.0
427,0.5483072749225271,1.0
428,0.4009798188198575,1.0
429,-0.1484564050611935,1.0
430,1.1045368450091275,1.0
431,1.8888775942908755,1.0
432,2.1630758741447167,1.0
433,1.411265894327764,1.0
434,2.1347865024289177,1.0
435,1.4446479725415664,1.0
436,1.477896848007937,1.0
437,2.068214661545057,1.0
438,2.256594623347222,1.0
439,3.3693709195493264,1.0
440,2.809843659724699,1.0
441,0.28283057593905214,1.0
442,-0.9621887018249397,1.0
